Atm;ProcessDate;Withdrawal
ATM6;2018-04-16;40190
ATM6;2018-04-17;34650
ATM6;2018-04-18;36090
ATM6;2018-04-19;33500
ATM6;2018-04-20;27030
ATM6;2018-04-21;43080
ATM6;2018-04-22;9370
ATM6;2018-04-23;41300
ATM6;2018-04-24;33500
ATM6;2018-04-25;40060
ATM6;2018-04-26;62790
ATM6;2018-04-27;72700
ATM6;2018-04-28;39260
ATM6;2018-04-29;5250
ATM6;2018-04-30;43130
ATM6;2018-05-01;5530
ATM6;2018-05-02;39690
ATM6;2018-05-03;6550
ATM6;2018-05-04;52760
ATM6;2018-05-05;30950
ATM6;2018-05-06;8470
ATM6;2018-05-07;44220
ATM6;2018-05-08;35570
ATM6;2018-05-09;36910
ATM6;2018-05-10;44220
ATM6;2018-05-11;72100
ATM6;2018-05-12;51210
ATM6;2018-05-13;18430
ATM6;2018-05-14;40160
ATM6;2018-05-15;24920
ATM6;2018-05-16;26000
ATM6;2018-05-17;29850
ATM6;2018-05-18;46880
ATM6;2018-05-19;38440
ATM6;2018-05-20;4900
ATM6;2018-05-21;27990
ATM6;2018-05-22;30870
ATM6;2018-05-23;32240
ATM6;2018-05-24;28480
ATM6;2018-05-25;30960
ATM6;2018-05-26;43040
ATM6;2018-05-27;7840
ATM6;2018-05-28;34710
ATM6;2018-05-29;58110
ATM6;2018-05-30;72290
ATM6;2018-05-31;15280
ATM6;2018-06-01;47610
ATM6;2018-06-02;31730
ATM6;2018-06-03;5990
ATM6;2018-06-04;40550
ATM6;2018-06-05;34780
ATM6;2018-06-06;34890
ATM6;2018-06-07;33680
ATM6;2018-06-08;55730
ATM6;2018-06-09;30850
ATM6;2018-06-10;8760
ATM6;2018-06-11;43370
ATM6;2018-06-12;34490
ATM6;2018-06-13;38760
ATM6;2018-06-14;37300
ATM6;2018-06-15;46420
ATM6;2018-06-16;34110
ATM6;2018-06-17;12110
ATM6;2018-06-18;24860
ATM6;2018-06-19;24350
ATM6;2018-06-20;22390
ATM6;2018-06-21;27770
ATM6;2018-06-22;38690
ATM6;2018-06-23;38430
ATM6;2018-06-24;2220
ATM6;2018-06-25;28180
ATM6;2018-06-26;24210
ATM6;2018-06-27;39570
ATM6;2018-06-28;32980
ATM6;2018-06-29;42650
ATM6;2018-06-30;33770
ATM6;2018-07-01;10020
ATM6;2018-07-02;41710
ATM6;2018-07-03;43060
ATM6;2018-07-04;20100
ATM6;2018-07-05;39530
ATM6;2018-07-06;45760
ATM6;2018-07-07;38500
ATM6;2018-07-08;9530
ATM6;2018-07-09;41050
ATM6;2018-07-10;33510
ATM6;2018-07-11;35830
ATM6;2018-07-12;42550
ATM6;2018-07-13;36710
ATM6;2018-07-14;30320
ATM6;2018-07-15;3860
ATM6;2018-07-16;31590
ATM6;2018-07-17;25540
ATM6;2018-07-18;31750
ATM6;2018-07-19;28220
ATM6;2018-07-20;36980
ATM6;2018-07-21;31540
ATM6;2018-07-22;6600
ATM6;2018-07-23;14620
ATM6;2018-07-24;22350
ATM6;2018-07-25;38540
ATM6;2018-07-26;40150
ATM6;2018-07-27;42490
ATM6;2018-07-28;35700
ATM6;2018-07-29;4800
ATM6;2018-07-30;37030
ATM6;2018-07-31;29690
ATM6;2018-08-01;28290
ATM6;2018-08-02;33690
ATM6;2018-08-03;38920
ATM6;2018-08-04;33190
ATM6;2018-08-05;6560
ATM6;2018-08-06;31980
ATM6;2018-08-07;24090
ATM6;2018-08-08;24770
ATM6;2018-08-09;40180
ATM6;2018-08-10;35430
ATM6;2018-08-11;45700
ATM6;2018-08-12;30660
ATM6;2018-08-13;56990
ATM6;2018-08-14;68390
ATM6;2018-08-15;18930
ATM6;2018-08-16;32360
ATM6;2018-08-17;27570
ATM6;2018-08-18;42120
ATM6;2018-08-19;22370
ATM6;2018-08-20;32420
ATM6;2018-08-21;35580
ATM6;2018-08-22;29040
ATM6;2018-08-23;28450
ATM6;2018-08-24;27520
ATM6;2018-08-25;28690
ATM6;2018-08-26;4900
ATM6;2018-08-27;20900
ATM6;2018-08-28;33400
ATM6;2018-08-29;35000
ATM6;2018-08-30;33680
ATM6;2018-08-31;45770
ATM6;2018-09-01;41710
ATM6;2018-09-02;9340
ATM6;2018-09-03;51730
ATM6;2018-09-04;36610
ATM6;2018-09-05;31320
ATM6;2018-09-06;33440
ATM6;2018-09-07;49590
ATM6;2018-09-08;36350
ATM6;2018-09-09;4320
ATM6;2018-09-10;44550
ATM6;2018-09-11;31950
ATM6;2018-09-12;40530
ATM6;2018-09-13;28420
ATM6;2018-09-14;36720
ATM6;2018-09-15;36770
ATM6;2018-09-16;9070
ATM6;2018-09-17;30540
ATM6;2018-09-18;30870
ATM6;2018-09-19;40000
ATM6;2018-09-20;43310
ATM6;2018-09-21;27930
ATM6;2018-09-22;34830
ATM6;2018-09-23;6950
ATM6;2018-09-24;21530
ATM6;2018-09-25;27820
ATM6;2018-09-26;28450
ATM6;2018-09-27;49780
ATM6;2018-09-28;57230
ATM6;2018-09-29;35230
ATM6;2018-09-30;7480
ATM6;2018-10-01;38970
ATM6;2018-10-02;41100
ATM6;2018-10-03;27860
ATM6;2018-10-04;24900
ATM6;2018-10-05;46200
ATM6;2018-10-06;45490
ATM6;2018-10-07;18430
ATM6;2018-10-08;30810
ATM6;2018-10-09;41980
ATM6;2018-10-10;34370
ATM6;2018-10-11;38290
ATM6;2018-10-12;47730
ATM6;2018-10-13;42830
ATM6;2018-10-14;11500
ATM6;2018-10-15;37250
ATM6;2018-10-16;17460
ATM6;2018-10-17;31890
ATM6;2018-10-18;30510
ATM6;2018-10-19;39390
ATM6;2018-10-20;30550
ATM6;2018-10-21;9820
ATM6;2018-10-22;23160
ATM6;2018-10-23;20260
ATM6;2018-10-24;25750
ATM6;2018-10-25;39100
ATM6;2018-10-26;28330
ATM6;2018-10-27;40260
ATM6;2018-10-28;10370
ATM6;2018-10-29;46330
ATM6;2018-10-30;53330
ATM6;2018-10-31;40280
ATM6;2018-11-01;7110
ATM6;2018-11-02;45860
ATM6;2018-11-03;54470
ATM6;2018-11-04;25960
ATM6;2018-11-05;45580
ATM6;2018-11-06;38000
ATM6;2018-11-07;35830
ATM6;2018-11-08;50100
ATM6;2018-11-09;60180
ATM6;2018-11-10;54280
ATM6;2018-11-11;7420
ATM6;2018-11-12;17280
ATM6;2018-11-13;57770
ATM6;2018-11-14;51710
ATM6;2018-11-15;50370
ATM6;2018-11-16;58840
ATM6;2018-11-17;36300
ATM6;2018-11-18;23100
ATM6;2018-11-19;32690
ATM6;2018-11-20;41750
ATM6;2018-11-21;35440
ATM6;2018-11-22;34320
ATM6;2018-11-23;32600
ATM6;2018-11-24;32980
ATM6;2018-11-25;5810
ATM6;2018-11-26;25210
ATM6;2018-11-27;41810
ATM6;2018-11-28;34080
ATM6;2018-11-29;39680
ATM6;2018-11-30;49640
ATM6;2018-12-01;38050
ATM6;2018-12-02;27830
ATM6;2018-12-03;49650
ATM6;2018-12-04;44200
ATM6;2018-12-05;36580
ATM6;2018-12-06;50360
ATM6;2018-12-07;46330
ATM6;2018-12-08;41920
ATM6;2018-12-09;14700
ATM6;2018-12-10;42960
ATM6;2018-12-11;32540
ATM6;2018-12-12;37870
ATM6;2018-12-13;67520
ATM6;2018-12-14;31530
ATM6;2018-12-15;38240
ATM6;2018-12-16;10110
ATM6;2018-12-17;62970
ATM6;2018-12-18;49130
ATM6;2018-12-19;53250
ATM6;2018-12-20;63600
ATM6;2018-12-21;61640
ATM6;2018-12-22;57350
ATM6;2018-12-23;19410
ATM6;2018-12-24;36250
ATM6;2018-12-25;4420
ATM6;2018-12-26;4710
ATM6;2018-12-27;20360
ATM6;2018-12-28;36270
ATM6;2018-12-29;36810
ATM6;2018-12-30;11590
ATM6;2018-12-31;39480
ATM6;2019-01-01;13530
ATM6;2019-01-02;37830
ATM6;2019-01-03;46160
ATM6;2019-01-04;43490
ATM6;2019-01-05;38230
ATM6;2019-01-06;7380
ATM6;2019-01-07;40350
ATM6;2019-01-08;31580
ATM6;2019-01-09;37760
ATM6;2019-01-10;36660
ATM6;2019-01-11;60490
ATM6;2019-01-12;33240
ATM6;2019-01-13;8040
ATM6;2019-01-14;43610
ATM6;2019-01-15;32850
ATM6;2019-01-16;35560
ATM6;2019-01-17;48990
ATM6;2019-01-18;55300
ATM6;2019-01-19;41760
ATM6;2019-01-20;6560
ATM6;2019-01-21;40860
ATM6;2019-01-22;20600
ATM6;2019-01-23;39490
ATM6;2019-01-24;42840
ATM6;2019-01-25;34910
ATM6;2019-01-26;48970
ATM6;2019-01-27;17330
ATM6;2019-01-28;37770
ATM6;2019-01-29;48940
ATM6;2019-01-30;37300
ATM6;2019-01-31;40460
ATM6;2019-02-01;46300
ATM6;2019-02-02;33220
ATM6;2019-02-03;12730
ATM6;2019-02-04;40680
ATM6;2019-02-05;52920
ATM6;2019-02-06;48260
ATM6;2019-02-07;50250
ATM6;2019-02-08;59960
ATM6;2019-02-09;45700
ATM6;2019-02-10;24660
ATM6;2019-02-11;54980
ATM6;2019-02-12;39410
ATM6;2019-02-13;37770
ATM6;2019-02-14;42270
ATM6;2019-02-15;53570
ATM6;2019-02-16;28470
ATM6;2019-02-17;17480
ATM6;2019-02-18;48260
ATM6;2019-02-19;34750
ATM6;2019-02-20;30540
ATM6;2019-02-21;31260
ATM6;2019-02-22;43400
ATM6;2019-02-23;28640
ATM6;2019-02-24;7250
ATM6;2019-02-25;30520
ATM6;2019-02-26;40940
ATM6;2019-02-27;38970
ATM6;2019-02-28;72480
ATM6;2019-03-01;55310
ATM6;2019-03-02;57460
ATM6;2019-03-03;23480
ATM6;2019-03-04;26500
ATM6;2019-03-05;50940
ATM6;2019-03-06;46720
ATM6;2019-03-07;49230
ATM6;2019-03-08;59470
ATM6;2019-03-09;42940
ATM6;2019-03-11;22900
ATM6;2019-03-12;41900
ATM6;2019-03-13;32400
ATM6;2019-03-14;32430
ATM6;2019-03-15;49900
ATM6;2019-03-16;47330
ATM6;2019-03-17;15300
ATM6;2019-03-18;33340
ATM6;2019-03-19;38630
ATM6;2019-03-20;32180
ATM6;2019-03-21;41400
ATM6;2019-03-22;48130
ATM6;2019-03-23;40010
ATM6;2019-03-24;6910
ATM6;2019-03-25;58540
ATM6;2019-03-26;45740
ATM6;2019-03-27;26960
ATM6;2019-03-28;46390
ATM6;2019-03-29;64920
ATM6;2019-03-30;45040
ATM6;2019-03-31;700
ATM6;2019-04-01;300
ATM6;2019-04-02;11020
ATM6;2019-04-03;36870
ATM6;2019-04-04;36700
ATM6;2019-04-05;52130
ATM6;2019-04-06;39560
ATM6;2019-04-07;11810
ATM6;2019-04-08;44300
ATM6;2019-04-09;59340
ATM6;2019-04-10;51310
ATM6;2019-04-11;57290
ATM6;2019-04-12;57440
ATM6;2019-04-13;40910
ATM6;2019-04-14;8900
ATM6;2019-04-15;44900
ATM6;2019-04-16;42230
ATM6;2019-04-17;62150
ATM6;2019-04-18;56280
ATM6;2019-04-19;84450
ATM6;2019-04-20;41730
ATM6;2019-04-21;6520
ATM6;2019-04-22;17780
ATM6;2019-04-23;35500
ATM6;2019-04-24;5790
ATM6;2019-04-25;35310
ATM6;2019-04-26;51590
ATM6;2019-04-27;46450
ATM6;2019-04-28;5520
ATM6;2019-04-29;36430
ATM6;2019-04-30;69890
ATM6;2019-05-01;21740
ATM6;2019-05-02;47450
ATM6;2019-05-03;28090
ATM6;2019-05-04;49450
ATM6;2019-05-05;7260
ATM6;2019-05-06;57230
ATM6;2019-05-07;47540
ATM6;2019-05-08;40140
ATM6;2019-05-09;44870
ATM6;2019-05-10;50290
ATM6;2019-05-11;66430
ATM6;2019-05-12;12350
ATM6;2019-05-13;46220
ATM6;2019-05-14;47190
ATM6;2019-05-15;48080
ATM6;2019-05-16;47380
ATM6;2019-05-17;43410
ATM6;2019-05-18;49830
ATM6;2019-05-19;10680
ATM6;2019-05-20;42290
ATM6;2019-05-21;43000
ATM6;2019-05-22;24390
ATM6;2019-05-23;25580
ATM6;2019-05-24;49570
ATM6;2019-05-25;44510
ATM6;2019-05-26;2320
ATM6;2019-05-27;42660
ATM6;2019-05-28;40130
ATM6;2019-05-29;40500
ATM6;2019-05-30;40020
ATM6;2019-05-31;62590
ATM6;2019-06-01;45860
ATM6;2019-06-02;12670
ATM6;2019-06-03;45200
ATM6;2019-06-04;51400
ATM6;2019-06-05;43160
ATM6;2019-06-06;40000
ATM6;2019-06-07;60560
ATM6;2019-06-08;44600
ATM6;2019-06-09;15010
ATM6;2019-06-10;52960
ATM6;2019-06-11;44530
ATM6;2019-06-12;31070
ATM6;2019-06-13;41030
ATM6;2019-06-14;39740
ATM6;2019-06-15;9000
ATM6;2019-06-16;4420
ATM6;2019-06-17;32530
ATM6;2019-06-18;35750
ATM6;2019-06-19;38800
ATM6;2019-06-20;9930
ATM6;2019-06-21;36620
ATM6;2019-06-22;32440
ATM6;2019-06-23;2990
ATM6;2019-06-24;31340
ATM6;2019-06-25;24060
ATM6;2019-06-26;33890
ATM6;2019-06-27;37160
ATM6;2019-06-28;22710
ATM6;2019-06-29;22350
ATM6;2019-06-30;22730
ATM6;2019-07-01;21660
ATM6;2019-07-02;16010
ATM6;2019-07-03;8970
ATM6;2019-07-04;20880
ATM6;2019-07-05;19320
ATM6;2019-07-06;25110
ATM6;2019-07-07;14850
ATM6;2019-07-08;33250
ATM6;2019-07-09;39560
ATM6;2019-07-10;36620
ATM6;2019-07-11;39870
ATM6;2019-07-12;48890
ATM6;2019-07-13;42290
ATM6;2019-07-14;14250
ATM6;2019-07-15;29490
ATM6;2019-07-16;41630
ATM6;2019-07-17;41040
ATM6;2019-07-18;39030
ATM6;2019-07-19;26450
ATM6;2019-07-20;39160
ATM6;2019-07-21;15580
ATM6;2019-07-22;37610
ATM6;2019-07-23;33830
ATM6;2019-07-24;29340
ATM6;2019-07-25;42130
ATM6;2019-07-26;48360
ATM6;2019-07-27;34910
ATM6;2019-07-28;25640
ATM6;2019-07-29;39540
ATM6;2019-07-30;38220
ATM6;2019-07-31;54750
ATM6;2019-08-01;47650
ATM6;2019-08-02;41060
ATM6;2019-08-03;41710
ATM6;2019-08-04;7340
ATM6;2019-08-05;47980
ATM6;2019-08-06;34820
ATM6;2019-08-07;48800
ATM6;2019-08-08;54340
ATM6;2019-08-09;44240
ATM6;2019-08-10;49520
ATM6;2019-08-11;17410
ATM6;2019-08-12;38790
ATM6;2019-08-13;49810
ATM6;2019-08-14;47720
ATM6;2019-08-15;6220
ATM6;2019-08-16;50590
ATM6;2019-08-17;26820
ATM6;2019-08-18;19910
ATM6;2019-08-19;47300
ATM6;2019-08-20;38480
ATM6;2019-08-21;36020
ATM6;2019-08-22;27030
ATM6;2019-08-23;35960
ATM6;2019-08-24;32210
ATM6;2019-08-25;11110
ATM6;2019-08-26;28180
ATM6;2019-08-27;47620
ATM6;2019-08-28;36810
ATM6;2019-08-29;43090
ATM6;2019-08-30;60720
ATM6;2019-08-31;50810
ATM6;2019-09-01;21360
ATM6;2019-09-02;53720
ATM6;2019-09-03;43690
ATM6;2019-09-04;44300
ATM6;2019-09-05;56690
ATM6;2019-09-06;62010
ATM6;2019-09-07;37870
ATM6;2019-09-08;9650
ATM6;2019-09-09;55740
ATM6;2019-09-10;60070
ATM6;2019-09-11;48730
ATM6;2019-09-12;49980
ATM6;2019-09-13;54550
ATM6;2019-09-14;43920
ATM6;2019-09-15;8520
ATM6;2019-09-16;48030
ATM6;2019-09-17;31250
ATM6;2019-09-18;42090
ATM6;2019-09-19;37760
ATM6;2019-09-20;44640
ATM6;2019-09-21;44810
ATM6;2019-09-22;2970
ATM6;2019-09-23;41910
ATM6;2019-09-24;36400
ATM6;2019-09-25;24310
ATM6;2019-09-26;62970
ATM6;2019-09-27;63780
ATM6;2019-09-28;54290
ATM6;2019-09-29;12950
ATM6;2019-09-30;47870
ATM6;2019-10-01;53740
ATM6;2019-10-02;39910
ATM6;2019-10-03;43100
ATM6;2019-10-04;53020
ATM6;2019-10-05;51150
ATM6;2019-10-06;25350
ATM6;2019-10-07;33110
ATM6;2019-10-08;40730
ATM6;2019-10-09;44250
ATM6;2019-10-10;54860
ATM6;2019-10-11;47350
ATM6;2019-10-12;65980
ATM6;2019-10-13;18380
ATM6;2019-10-14;5440
ATM6;2019-10-15;41260
ATM6;2019-10-16;30920
ATM6;2019-10-17;32750
ATM6;2019-10-18;43690
ATM6;2019-10-19;36480
ATM6;2019-10-20;11190
ATM6;2019-10-21;33370
ATM6;2019-10-22;33400
ATM6;2019-10-23;36160
ATM6;2019-10-24;31580
ATM6;2019-10-25;39350
ATM6;2019-10-26;52420
ATM6;2019-10-27;7040
ATM6;2019-10-28;27950
ATM6;2019-10-29;48450
ATM6;2019-10-30;54870
ATM6;2019-10-31;57150
ATM7;2017-01-02;14210
ATM7;2017-01-03;20660
ATM7;2017-01-04;13400
ATM7;2017-01-05;17940
ATM7;2017-01-07;4650
ATM7;2017-01-08;18290
ATM7;2017-01-09;26100
ATM7;2017-01-10;2530
ATM7;2017-01-11;17340
ATM7;2017-01-12;5380
ATM7;2017-01-13;5830
ATM7;2017-01-14;11240
ATM7;2017-01-15;8730
ATM7;2017-01-16;9320
ATM7;2017-01-17;5000
ATM7;2017-01-18;6130
ATM7;2017-01-19;9370
ATM7;2017-01-20;8760
ATM7;2017-01-21;8750
ATM7;2017-01-22;2500
ATM7;2017-01-23;14770
ATM7;2017-01-24;31410
ATM7;2017-01-25;24700
ATM7;2017-01-26;11480
ATM7;2017-01-27;12590
ATM7;2017-01-28;11660
ATM7;2017-01-29;4080
ATM7;2017-01-30;21070
ATM7;2017-01-31;8700
ATM7;2017-02-01;21140
ATM7;2017-02-02;5750
ATM7;2017-02-03;9430
ATM7;2017-02-04;11160
ATM7;2017-02-05;1090
ATM7;2017-02-06;7990
ATM7;2017-02-07;9350
ATM7;2017-02-08;10470
ATM7;2017-02-09;14580
ATM7;2017-02-10;13350
ATM7;2017-02-11;9190
ATM7;2017-02-12;6990
ATM7;2017-02-13;3050
ATM7;2017-02-14;9890
ATM7;2017-02-15;8850
ATM7;2017-02-16;25540
ATM7;2017-02-17;13690
ATM7;2017-02-18;4500
ATM7;2017-02-19;420
ATM7;2017-02-20;4060
ATM7;2017-02-21;8620
ATM7;2017-02-22;19470
ATM7;2017-02-23;21250
ATM7;2017-02-24;11930
ATM7;2017-02-25;7520
ATM7;2017-02-26;6810
ATM7;2017-02-27;14060
ATM7;2017-02-28;10800
ATM7;2017-03-01;18740
ATM7;2017-03-02;22540
ATM7;2017-03-03;11450
ATM7;2017-03-04;9020
ATM7;2017-03-05;4960
ATM7;2017-03-06;11590
ATM7;2017-03-07;13630
ATM7;2017-03-08;8550
ATM7;2017-03-09;28960
ATM7;2017-03-10;26130
ATM7;2017-03-11;6350
ATM7;2017-03-12;3170
ATM7;2017-03-13;19730
ATM7;2017-03-14;4560
ATM7;2017-03-15;11330
ATM7;2017-03-16;21090
ATM7;2017-03-17;13410
ATM7;2017-03-18;13320
ATM7;2017-03-19;8360
ATM7;2017-03-20;21830
ATM7;2017-03-21;7630
ATM7;2017-03-22;11510
ATM7;2017-03-23;18830
ATM7;2017-03-24;25510
ATM7;2017-03-25;12290
ATM7;2017-03-26;8620
ATM7;2017-03-27;17540
ATM7;2017-03-28;11870
ATM7;2017-03-29;11130
ATM7;2017-03-30;17140
ATM7;2017-03-31;12940
ATM7;2017-04-01;17790
ATM7;2017-04-02;6020
ATM7;2017-04-03;15450
ATM7;2017-04-04;10870
ATM7;2017-04-05;9180
ATM7;2017-04-06;19910
ATM7;2017-04-07;21120
ATM7;2017-04-08;11290
ATM7;2017-04-09;5530
ATM7;2017-04-10;16670
ATM7;2017-04-11;19650
ATM7;2017-04-12;17360
ATM7;2017-04-13;14440
ATM7;2017-04-14;14410
ATM7;2017-04-15;2150
ATM7;2017-04-18;25340
ATM7;2017-04-19;26290
ATM7;2017-04-20;16350
ATM7;2017-04-21;23310
ATM7;2017-04-22;9160
ATM7;2017-04-23;1370
ATM7;2017-04-24;12060
ATM7;2017-04-25;21110
ATM7;2017-04-26;11720
ATM7;2017-04-27;15730
ATM7;2017-04-28;14310
ATM7;2017-04-29;11220
ATM7;2017-04-30;11810
ATM7;2017-05-02;22530
ATM7;2017-05-04;23070
ATM7;2017-05-05;11440
ATM7;2017-05-06;15370
ATM7;2017-05-07;4310
ATM7;2017-05-08;8400
ATM7;2017-05-09;22200
ATM7;2017-05-10;21080
ATM7;2017-05-11;21110
ATM7;2017-05-12;17780
ATM7;2017-05-13;11300
ATM7;2017-05-14;8750
ATM7;2017-05-15;25180
ATM7;2017-05-16;15060
ATM7;2017-05-17;15400
ATM7;2017-05-18;14330
ATM7;2017-05-19;29750
ATM7;2017-05-20;22890
ATM7;2017-05-21;6900
ATM7;2017-05-22;12640
ATM7;2017-05-23;11730
ATM7;2017-05-24;13500
ATM7;2017-05-25;11370
ATM7;2017-05-26;8810
ATM7;2017-05-27;8780
ATM7;2017-05-28;4840
ATM7;2017-05-29;12940
ATM7;2017-05-30;23680
ATM7;2017-05-31;17610
ATM7;2017-06-01;21070
ATM7;2017-06-02;11150
ATM7;2017-06-03;16410
ATM7;2017-06-05;17940
ATM7;2017-06-06;19130
ATM7;2017-06-07;1250
ATM7;2017-06-08;8490
ATM7;2017-06-09;12450
ATM7;2017-06-10;13350
ATM7;2017-06-11;7700
ATM7;2017-06-12;9210
ATM7;2017-06-13;14010
ATM7;2017-06-14;22990
ATM7;2017-06-16;8830
ATM7;2017-06-17;2530
ATM7;2017-06-20;4240
ATM7;2017-06-21;17310
ATM7;2017-06-22;12410
ATM7;2017-06-23;9770
ATM7;2017-06-24;14660
ATM7;2017-06-25;6500
ATM7;2017-06-26;10240
ATM7;2017-06-27;6620
ATM7;2017-06-28;21460
ATM7;2017-06-29;8780
ATM7;2017-06-30;16960
ATM7;2017-07-01;30250
ATM7;2017-07-02;4990
ATM7;2017-07-03;23870
ATM7;2017-07-04;20020
ATM7;2017-07-05;20630
ATM7;2017-07-06;25190
ATM7;2017-07-07;11880
ATM7;2017-07-08;21230
ATM7;2017-07-09;6140
ATM7;2017-07-10;18210
ATM7;2017-07-11;8940
ATM7;2017-07-12;9330
ATM7;2017-07-13;7290
ATM7;2017-07-14;29090
ATM7;2017-07-15;11280
ATM7;2017-07-16;3220
ATM7;2017-07-17;15090
ATM7;2017-07-18;7440
ATM7;2017-07-19;8220
ATM7;2017-07-20;18690
ATM7;2017-07-21;10220
ATM7;2017-07-22;20240
ATM7;2017-07-23;900
ATM7;2017-07-24;11260
ATM7;2017-07-25;18430
ATM7;2017-07-26;6870
ATM7;2017-07-27;8230
ATM7;2017-07-28;22270
ATM7;2017-07-29;23020
ATM7;2017-07-30;6500
ATM7;2017-07-31;3700
ATM7;2017-08-01;34790
ATM7;2017-08-02;12350
ATM7;2017-08-03;7590
ATM7;2017-08-04;10950
ATM7;2017-08-05;5270
ATM7;2017-08-06;3710
ATM7;2017-08-07;6410
ATM7;2017-08-08;23360
ATM7;2017-08-09;35220
ATM7;2017-08-10;29830
ATM7;2017-08-11;23420
ATM7;2017-08-12;26650
ATM7;2017-08-13;17500
ATM7;2017-08-14;21720
ATM7;2017-08-16;1990
ATM7;2017-08-17;9210
ATM7;2017-08-18;18960
ATM7;2017-08-19;37780
ATM7;2017-08-20;10030
ATM7;2017-08-21;14360
ATM7;2017-08-22;9450
ATM7;2017-08-23;20350
ATM7;2017-08-24;22530
ATM7;2017-08-25;8100
ATM7;2017-08-26;12740
ATM7;2017-08-27;7350
ATM7;2017-08-28;23330
ATM7;2017-08-29;25240
ATM7;2017-08-30;11850
ATM7;2017-08-31;39690
ATM7;2017-09-01;26460
ATM7;2017-09-02;17370
ATM7;2017-09-03;4380
ATM7;2017-09-04;29140
ATM7;2017-09-05;16540
ATM7;2017-09-06;15960
ATM7;2017-09-07;11800
ATM7;2017-09-08;33940
ATM7;2017-09-09;8190
ATM7;2017-09-10;10510
ATM7;2017-09-11;13320
ATM7;2017-09-12;19630
ATM7;2017-09-13;16000
ATM7;2017-09-14;7130
ATM7;2017-09-15;11670
ATM7;2017-09-16;42910
ATM7;2017-09-17;8700
ATM7;2017-09-18;7170
ATM7;2017-09-19;13570
ATM7;2017-09-20;12120
ATM7;2017-09-21;12000
ATM7;2017-09-22;19890
ATM7;2017-09-23;9630
ATM7;2017-09-24;3540
ATM7;2017-09-25;15200
ATM7;2017-09-26;34690
ATM7;2017-09-27;20870
ATM7;2017-09-28;39840
ATM7;2017-09-29;19740
ATM7;2017-09-30;15130
ATM7;2017-10-01;6410
ATM7;2017-10-02;18940
ATM7;2017-10-03;11980
ATM7;2017-10-04;11650
ATM7;2017-10-05;16390
ATM7;2017-10-06;6920
ATM7;2017-10-07;6960
ATM7;2017-10-08;23330
ATM7;2017-10-09;20450
ATM7;2017-10-10;18990
ATM7;2017-10-11;11860
ATM7;2017-10-12;27680
ATM7;2017-10-13;28970
ATM7;2017-10-14;5490
ATM7;2017-10-15;4300
ATM7;2017-10-16;10910
ATM7;2017-10-17;19690
ATM7;2017-10-18;1680
ATM7;2017-10-19;13380
ATM7;2017-10-20;17080
ATM7;2017-10-21;7290
ATM7;2017-10-22;4690
ATM7;2017-10-23;5160
ATM7;2017-10-24;18590
ATM7;2017-10-25;9620
ATM7;2017-10-26;20820
ATM7;2017-10-27;20590
ATM7;2017-10-28;23290
ATM7;2017-10-29;3200
ATM7;2017-10-30;8440
ATM7;2017-10-31;21280
ATM7;2017-11-02;32010
ATM7;2017-11-03;18970
ATM7;2017-11-04;14810
ATM7;2017-11-05;5110
ATM7;2017-11-06;16570
ATM7;2017-11-07;12270
ATM7;2017-11-08;25390
ATM7;2017-11-09;27800
ATM7;2017-11-10;41210
ATM7;2017-11-12;15020
ATM7;2017-11-13;19640
ATM7;2017-11-14;16550
ATM7;2017-11-15;28560
ATM7;2017-11-16;25180
ATM7;2017-11-17;25140
ATM7;2017-11-18;18550
ATM7;2017-11-19;7390
ATM7;2017-11-20;22570
ATM7;2017-11-21;27520
ATM7;2017-11-22;37960
ATM7;2017-11-23;22720
ATM7;2017-11-24;50790
ATM7;2017-11-25;7690
ATM7;2017-11-26;8040
ATM7;2017-11-27;18410
ATM7;2017-11-28;8670
ATM7;2017-11-29;28110
ATM7;2017-11-30;8300
ATM7;2017-12-01;14280
ATM7;2017-12-02;15270
ATM7;2017-12-03;4590
ATM7;2017-12-04;14360
ATM7;2017-12-05;9420
ATM7;2017-12-06;15100
ATM7;2017-12-07;7010
ATM7;2017-12-08;11670
ATM7;2017-12-09;9570
ATM7;2017-12-10;4090
ATM7;2017-12-11;10290
ATM7;2017-12-12;5430
ATM7;2017-12-13;5930
ATM7;2017-12-14;14660
ATM7;2017-12-15;9050
ATM7;2017-12-16;16510
ATM7;2017-12-17;980
ATM7;2017-12-18;6270
ATM7;2017-12-19;27140
ATM7;2017-12-20;13380
ATM7;2017-12-21;36300
ATM7;2017-12-22;9420
ATM7;2017-12-23;10070
ATM7;2017-12-27;17370
ATM7;2017-12-28;25920
ATM7;2017-12-29;10940
ATM7;2017-12-30;150
ATM7;2017-12-31;1200
ATM7;2018-01-02;7990
ATM7;2018-01-03;10900
ATM7;2018-01-04;7150
ATM7;2018-01-05;16520
ATM7;2018-01-07;4530
ATM7;2018-01-08;10160
ATM7;2018-01-09;11370
ATM7;2018-01-10;18270
ATM7;2018-01-11;14390
ATM7;2018-01-12;6680
ATM7;2018-01-13;4840
ATM7;2018-01-15;5200
ATM7;2018-01-16;3060
ATM7;2018-01-17;6780
ATM7;2018-01-18;11630
ATM7;2018-01-19;9320
ATM7;2018-01-20;10390
ATM7;2018-01-21;3230
ATM7;2018-01-22;6120
ATM7;2018-01-23;13520
